Introduction: Table 1
						
						
						
						
	Discordance and ambiguity re earliest English settlement in Belize					
						
	To be addressed	settlement as pirate / buccaneer haven vs logging				
		earliest presence by pirates				
		earliest logging by pirates				
		earliest settlement in Mosquito Shore				
		earliest settlement in Bay Islands				
		earliest settlement in Belize proper				
		earliest settlement in Yucatan				
		earliest settlement in Mexico Gulf				
		tipu revolt & spanish withdrawal				


Sources: Table 1
ID	OID	AID	OAID	FM	TO	FORM	PRIM	DATE	DATE	TITLE	DESC	IMPRINT	CAT 0	CAT 1	CAT 2	AV	NOTE	SOURCE	SURL	END	
^^^	S 217	AMN	^^^	1	^^^	M	^^^	^^^	^^^	Archivo o fondos documentales o manuscritos del Museo Naval de Madrid	^^^	^^^	https://armada.defensa.gob.es/ArmadaPortal/page/Portal/ArmadaEspannola/cienciaorgano/prefLang-es/01cienciamuseo--03colecciones--02fondos--14fondosdocumentales-es?showVolver=1	http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=49308	^^^	^^^	"See AMN 189 no 3 ff 26-31 [Descripción de las Islas Guanajas siendo parte de un informe hecho en 1639 de orden del presidente de Guatemala por Francisco de Ávila y Lugo, gobernador y capitán general de Honduras (Copia de Muñoz), original 7 Nov 1639 Comayagua, copied 11 Sept 1782 Simancas, http://bibliotecavirtualdefensa.es/BVMDefensa/es/consulta/registro.do?id=35833]"	AN - ‘Honduras’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/ncm.php?_method=put&authenticity_token=vTmJ27%2BwZ0%2BiFvz9fcK1wDLUN40nlzLbEC3A%2BcH63f4%3D&request_type=advanced_search&query=Honduras&search_field=all&Stemming=1&and=1&yearFrom=&yearTo=&databases=adammatthew%2Cala%2Cportrait%2Cwright%2Cammem%2Cmissionary%2Casp%2Cwhig%2Cannlibindex%2Cmagindex%2Cappletons%2Cartstor%2Catlantic%2Cbaystate%2Cbritinst%2Cblmusic%2Cblbnb%2Cburlington%2Ccsp%2Cscientific%2Ccatpubdocs%2Ccatholicworld%2Ccentofloan%2Cchecklist%2Chansard%2Cpresidents%2Cames%2Ccongrec%2Cchronam%2Ccislp%2Ccumsubj%2Ccumtitle%2Cdebows%2Cgovdoc1%2Cdplancm%2Cwalters%2Cdocamsouth%2Cengineering%2Ceuropeana%2Cfarmers%2Cgalloupe%2Cgalaxy%2Cgardenforest%2Cgranite%2Ccommons%2Clords%2Charvard%2Ccotgreave%2Chickcox%2Clegperlit%2Caall%2Crelig%2Ccontcongress%2Cindartsindex%2Cspectator%2Cindexcat%2Cicsl%2Cmacjournal%2Cjstorejc%2Cladiesrepository%2Clibjour%2Clcmm%2Cppoc%2Clivingage%2Cmoa%2Cmanufacturer%2Cmeae%2Cmodjourn%2Carchives%2Cnewenglander%2Cnydtrib%2Cnytimes%2Cnypl%2Cniles%2Cbooks%2Crgpl%2Cnorthamer%2Coldguard%2Coverland%2Cpalmers%2Cpooles%2Cprinceton%2Cpsychology%2Cgreely%2Cpunchi%2Cputnams%2Cgraves%2Cpepys%2Cmacsketches%2Cscribmag%2Cscribmonth%2Csmithsonian%2Csmithmarc%2Csmithoa%2Csoagb%2Csouthern%2Csouthernlit%2Csouthernqtr%2Citp%2Cstnicholas%2Cusdemorev%2Cpatents%2Cncmserialset%2Cvanityfair%2Cswems	###	
^^^	S 119	BL EG	^^^	1	^^^	M	1	^^^	^^^	Egerton Manuscripts of the British Library	^^^	^^^	^^^	^^^	^^^	^^^	"See extract from BL EG 2395 ff 481-482 [Miscellaneous official papers relating to the English settlements in America and the West Indies, chiefly documents submitted to, or, issuing from, the Council of Trade and Plantations, with a few original letters; 1627-1699] re logwood trade in Jamaica in 1672 at HOLLIS - Adam Matthew - Global Commodities series [http://www.globalcommodities.amdigital.co.uk.ezp-prod1.hul.harvard.edu/Documents/Details/BL_Egerton_2395_0011]"	AN - ‘Logwood’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=11&detail=1&saved_set=0	###	
^^^	^^^	BOD ASH	BOD ASH	1	1834	M	1	1001	1700	Ashmole Manuscripts	714 shelf marks	^^^	https://archives.bodleian.ox.ac.uk/repositories/2/resources/666	^^^	^^^	^^^	Some digitised [https://digital.bodleian.ox.ac.uk/collections/ashmole/]	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 223	ADM	^^^	1	363	M	1	1205	1998	"Records of the Admiralty, Naval Forces, Royal Marines, Coastguard, and related bodies"	363 series	^^^	https://discovery.nationalarchives.gov.uk/details/r/C4	^^^	^^^	^^^	"See ADM 7/837/(iii) [Remarks on that Part of the Bay of Honduras where the English Cut Logwood 1765 R Hodgson, http://www.globalcommodities.amdigital.co.uk.ezp-prod1.hul.harvard.edu/Documents/Details/ADM_ 7_837_III]"	AN - ‘Logwood’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=11&detail=1&saved_set=0	###	
^^^	S 65	PT	"PT / PATRONATO,zzz"	1	296	M	1	1480	1801	Patronato Real	307 legajos	^^^	^^^	^^^	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1916099	^^^	"307 Legajo(s) .  (legajos 1-296; de ellos, 66, 78, 90, 95, 97, 98, 103, 104, 222 y 230 y 296 en 2 unidades físicas). "	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	IN	"INDIFERENTE,zzz"	1	3169	M	1	1492	1870	Indiferente General de Archivo General de Indias	3169 legajos	^^^	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1931247?nm	^^^	^^^	^^^	^^^	^^^	^^^	###	
^^^	S 47	CT	"CT / CONTRATACION,zzz"	1	5873	M	1	1492	1795	Casa de la Contratación	6337 legajos	^^^	^^^	^^^	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1859528	^^^	^^^	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	PA	PA	1	374	M	1	1513	1825	Audiencia de Panamá	378 legajos	^^^	^^^	^^^	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1859901	^^^	"378 Legajo(s) .  Numerados del 1 al 374 /Son A y B los números 34, 63, 64 y 296/."	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 423	SD	"SD / SANTO_DOMINGO,zzz"	1	2674	M	1	1518	1852	Audiencia de Santo Domingo	2720 legajos	^^^	^^^	^^^	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1859548	^^^	2720 Legajo(s) .  (numerados del 1 al 2674). 	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 59	MX	"MX / MEXICO,zzz"	1	3168	M	1	1519	1856	Audiencia de México	3196 legajos	^^^	^^^	^^^	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1930212	^^^	Descripción incluida en GUIA DEL VISITANTE. ARCHIVO GENERAL DE INDIAS DE SEVILLA	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	AGN INQ	AGN INQ	1	1911	M	1	1522	1819	I Instituciones Coloniales / 61 Inquisición	1911 volúmenes	^^^	^^^	^^^	https://archivos.gob.mx/GuiaGeneral/001-Documentacion-de-las-instituciones-coloniales.html	^^^	Query in https://archivos.gob.mx/guiageneral/ yields Inquisición 1484-1842 [1522-1819] Fondo (nivel de descripción 2) of 1911 volúmenes (149.87 metros lineales) /// 4 Jan 2018 AGN Blog describes 1773 vols over 1522 to 1819 at https://www.gob.mx/agn/articulos/fondo-inquisicion-labor-de-preservacion-y-resguardo-del-agn	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 45	AGCA	"AGCA A1 / AGCA zzz / AGCA, zzz"	1	15000	M	1	1524	1821	"Sección colonial, documentos del Superior Gobierno"	15000 legajos circa	^^^	https://ahgua.ufm.edu/agca/	https://catalog.crl.edu/Record/5897488d-5ea5-506d-abdc-e0bbb83a3186	http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=50950	^^^	"See Jorge Luján Muñóz, Guía del archivo general de centro américa [Guatemala: Ministerio de Educación, 1982] https://hollis.harvard.edu/permalink/f/1mdq5o5/TN_cdi_globaltitleindex_catalog_36796118, and Pedro López Gómez, El archivo general de centro américa (ciudad de guatemala) : informe [Madrid: ANABAD, 1991] http://id.lib.harvard.edu/alma/990029739410203941/catalog"	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 51	ES	"ES / ESCRIBANIA,zzz"	1	1194	M	1	1525	1778	Escribanía de Cámara de Justicia	2864 legajos	^^^	^^^	^^^	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1866058	^^^	"2864 Legajo(s) .  Los legajos están numerados del 1 a 1194, pero casi en su totalidad desglosados en 2, 3 o 4 unidades, utilizandose letras del alfabeto para su distinción"	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 55	GT	"GT / GUATEMALA,zzz"	1	964	M	1	1525	1837	Audiencia de Guatemala	971 legajos	^^^	^^^	^^^	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1859869	^^^	"971 Legajo(s) .  Numerados del 1 al 964, algunos desdoblados en dos con signaturación en A y B. Falta el legajo 527 y el 597 no existe."	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 67	SF	"SF / SANTA_FE,zzz"	1	1248	M	1	1527	1831	Audiencia de Santa Fe	1263 legajos	^^^	^^^	^^^	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1861948	^^^	1263 Legajo(s) .  Numerados del 1 al 1248. 	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 229	CO	CO / CO nn/n / BB nn / Col Rep nn	1	1073	M	1	1570	1990	"Records of the Colonial Office, Commonwealth and Foreign and Commonwealth Offices, Empire Marketing Board, and related bodies"	1073 series	^^^	^^^	^^^	https://discovery.nationalarchives.gov.uk/details/r/C57	^^^	"For a fuller account of the history and records of the Colonial Office see Anne Thurston, 'The Records of the Colonial and Dominions Offices' (London, 1995) /// See CO 884/16 [British Hond: Guat boundary 1934-1943] in AM - Archives Direct - Confidential Print: North Amer [https://www-archivesdirect-amdigital-co-uk.ezp-prod1.hul.harvard.edu/Documents/Details/CO%20884_16]"	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	^^^	1	3114	M	^^^	1584	1865	"4.VEL Inventaris van de verzameling buitenlandse kaarten Leupe, 1584-1813 (1865)"	3114 inventory number(s)	^^^	https://www.nationaalarchief.nl/onderzoeken/archief/4.VEL	^^^	^^^	^^^	^^^	^^^	^^^	###	
^^^	^^^	^^^	^^^	^^^	^^^	M	^^^	1605	1822	Fondo colonial del Archivo Nacional de Honduras	^^^	^^^	http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=48454	https://cdihh.ihah.hn/fondos-del-archivo-nacional-de-honduras/	^^^	^^^	^^^	Mack pp 7-8	^^^	###	
^^^	S 219	^^^	^^^	1	99	M	^^^	1621	1717	"1.05.01.01 Inventaris van het archief van de Oude West-Indische Compagnie (Oude WIC), 1621-1674 (1711)"	99 inventory number(s)	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	
^^^	^^^	AGM	^^^	1	494	M	^^^	1757	1934	"Sección de Secretaría de Estado y del Despacho de Marina ie Ministerio de Marina subsección Expediciones subsubsección Expediciones a Indias del Archivo General de Marina ""Álvaro de Bazán"""	494 legajos	^^^	https://patrimoniocultural.defensa.gob.es/en/centros/archivo-marina-alvaro-bazan/colecciones	http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=49348	^^^	^^^	"See AGM caja 26 doc 30 [El virrey de Nueva España, Miguel José de Azanza, avisa de la llegada a Veracruz de las fragatas Minerva y Nuestra Señora de la O, procedentes de Campeche, con noticias de la expedición a Walix; providencias e importantes objetos en que se ha de emplear a estos buques, México 16 Sept 1798 á 13 March 1799, http://bibliotecavirtualdefensa.es/BVMDefensa/es/consulta/registro.do?id=18820] / AGM caja 37 doc 32 [Que le Comandante General de La Habana facilite al Gobernador del Yucatán los auxilios que necesite para la expedición contra los ingleses de Walix, a 22 Sept 1805, http://bibliotecavirtualdefensa.es/BVMDefensa/es/consulta/registro.do?id=25066]"	AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=51&detail=1&saved_set=0	###	
^^^	^^^	^^^	L Vivas	^^^	^^^	P	0	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	Could not locate on 9 Jul 2022	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	Hakluyt bb	^^^	^^^	P	1	1582	^^^	"Divers voyages touching the discoverie of America and the Ilands adjacent unto the same : made first of all by our Englishmen and afterward by the Frenchmen and Britons : and certaine notes of advertisements for observations, necessarie for such as shall heereafter make the like attempt, with two mappes annexed heereunto for the plainer understanding of the whole matter"	vol 1 of 1 / 1st ed	^^^	http://id.lib.harvard.edu/alma/99155993770503941/catalog	http://id.lib.harvard.edu/alma/990096330180203941/catalog	http://search.proquest.com.ezp-prod1.hul.harvard.edu/books/divers-voyages-touching-discoverie-america/docview/2138593985/se-2?accountid=11311	^^^	^^^	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	Hakluyt aa	^^^	^^^	P	1	1589	^^^	"The principall nauigations, voiages and discoueries of the English nation :made by sea or ouer land, to the most remote and farthest distant quarters of the earth at any time within the compasse of these 1500. yeeres: deuided into three seuerall parts, according to the positions of the regions wherunto they were directed. ... Whereunto is added the last most renowmed English nauigation, round about the whole globe of the earth"	vol 1 of 1 / 1st ed	^^^	https://hollis.harvard.edu/permalink/f/1s5nto6/01HVD_ALMA512449063730003941	^^^	^^^	^^^	^^^	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	Bry	1	13	P	1	1590	1634	Collectiones peregrinatiorum in Indiam orientalem et Indiam occidentalem	vol 1 to 27 of 27 / 1st ed	^^^	http://id.lib.harvard.edu/alma/990047556760203941/catalog	https://bodmerlab.unige.ch/fr/constellations/de-bry	^^^	^^^	"These volumes are divided into two series. The West Indies series (also called India occidentalis and Great Voyages, dealing with the exploration and colonisation of the Americas, numbers thirteen volumes [1-13] with two supplements [9+, 11+]. The East Indies series (also called India orientalis or Lesser Voyages), whose texts treat primarily Africa and Asia, spans twelve volumes [1-12] with two supplements [1+, 9+]."	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	Hakluyt / Hakluyt 1600	1	3	P	1	1598	1600	"Principal Navigations, Voiages, Traffiques and Discoveries of the English Nation : made by Sea or over-land, to the remote, and farthest distant quarters of the Earth, at any time within the compasse of these 1500 yeeres; Devided into three severall Volumes, according to the positions of the Regions, whereunto they were directed"	vol 1 to 3 of 3 / 2nd expanded ed	^^^	http://id.lib.harvard.edu/alma/99154242358703941/catalog	https://www.proquest.com/docview/2248550788	http://search.proquest.com.ezp-prod1.hul.harvard.edu/books/principal-nauigations-voiages-traffiques/docview/2248550788/se-2?accountid=11311	^^^	^^^	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	H Tordesillas aa	H Tordesillas aa	^^^	^^^	P	^^^	1601	^^^	Descripcion de las Indias ocidentales de Antonio de Herrera coronista mayor de sv Mag'd de las Indias y sv coronista de Castilla	vol 1 of 1 / 1st ed	^^^	http://id.lib.harvard.edu/alma/990057391880203941/catalog	^^^	^^^	^^^	En Mad: [Madrid] en la emplenta real 1601.	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 960	H Tordesillas bb	Herrera / H Tordesillas bb	1	9	P	1	1601	1615	Historia general de los hechos de los castellanos en las Islas i Tierra Firme del Mar Oceano	vol 1 to 9 of 9 / vol 1 to 4 of 4 / decades 1 to 8 of 8 / 1st ed	^^^	http://id.lib.harvard.edu/alma/990042385300203941/catalog	http://www.memoriachilena.gob.cl/602/w3-article-8393.html	https://bibliotecadigital.jcyl.es/es/consulta/registro.do?id=4906	^^^	"De Cada primera / En quatro Decadas desde al Ano de 1492 hasta el de 1531 / 9 v. in 4 / The first 4 decades and the Descripción were printed in 1601 by Juan Flamenco. The last 4 decades, continuing the history from 1532 to 1554, were printed in 1615 by Juan de la Cuesta / 1 = https://bibliotecadigital.jcyl.es/es/consulta/registro.do?id=4906 / 2= https://bibliotecadigital.jcyl.es/es/consulta/registro.do?id=16931 / 3 = https://bibliotecadigital.jcyl.es/es/consulta/registro.do?id=4907 / 4 = https://bibliotecadigital.jcyl.es/es/consulta/registro.do?id=16932 / 5 = https://bibliotecadigital.jcyl.es/es/consulta/registro.do?id=4908 / 6 = https://bibliotecadigital.jcyl.es/es/consulta/registro.do?id=16933 / 7 = https://bibliotecadigital.jcyl.es/es/consulta/registro.do?id=5348 / 8 = https://bibliotecadigital.jcyl.es/es/consulta/registro.do?id=16934"	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	Philip	Philip	^^^	^^^	P	1	1626	^^^	"Sir Francis Drake reuiued calling vpon this dull or effeminate age, to folowe his noble steps for golde & siluer, by this memorable relation, of the rare occurrances (neuer yet declared to the world) in a third voyage, made by him into the West-Indies, in the yeares 72. & 73. when Nombre de Dios was by him and 52. others only in his company, surprised"	vol 1 of 1 / 1st ed	^^^	http://id.lib.harvard.edu/alma/99154242015903941/catalog	^^^	^^^	^^^	"1st ed in 1626, 2nd ed in 1628 [extracted in Wright aa part 2], It must be surely recognised that the contemporary Spanish documents herewith published [Wright aa part 1 docs nos 17-28, 30, 31] establish the validity of Sir Francis Drake Revived beyond cavil  /v Wright aa p viii"	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 928	L Cogolludo	Cogolludo / L Cogolludo	^^^	^^^	P	1	1688	^^^	Historia de Yucathan	vol 1 of 1 / 1st ed	^^^	https://gallica.bnf.fr/ark:/12148/bpt6k829446	https://link.gale.com/apps/doc/CY0102936949/SABN?u=camb55135&sid=primo&xid=fbdf1b13&pg=1	^^^	^^^	^^^	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 924	^^^	Dampier / Dampier 1700	^^^	^^^	P	^^^	1700	^^^	"Voyages and descriptions, in three parts : to which is added a general index to both volumes"	vol 1 of 1 / reprint of 1st ed	"London: Printed for James Knapton, at the Crown in St Paul's Church-yard"	https://www.proquest.com/docview/2264207852	^^^	^^^	^^^	"First published 1699 [London, for James Knapton, https://hdl.handle.net/2027/aeu.ark:/13960/t57d3n03x] / Previously 1697 A New Voyage round the world / 1699 Voyages and descriptions / 1703 A Voyage to New Holland / 1705 A Supplement to the voyage round the world / 1705 The Campeachy voyagse / 1705 Discourse of winds / 1708 Continuation of a voyage to New Holland /v https://en.wikipedia.org/wiki/William_Dampier#Books "	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	S 922	V Sotomayor	Villagutierre / Villagutierre Sotomayor / Villagutierre Soto-Mayor 1701	^^^	^^^	P	^^^	1701	^^^	"Historia de la conquista de la provincia de El Itza, reduccion, y progressos de la de El Lacandon, y otras naciones de indios Barbaros, de la mediacion de el reyno de Guatimala, a las provincias de Yucatan, en la America septentrional"	vol 1 of 1 / 1st ed	"Madrid: En la Imprenta de Lucas Antonio de Bedmar, y Narvaez, portero de camara de Su Magestad, y impressor de los Reynos de Castilla, y Leon, en la Calle de los Preciados"	https://www.google.com/books/edition/Historia_de_la_conquista_de_la_provincia/Cs2csVMy1HIC	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1725	^^^	"Ashton's memorial :An history of the strange adventures, and signal deliverances, of Mr. Philip Ashton, who, after he had made his escape from the pirates, liv'd alone on a desolate island for about sixteen months, &c. : With a short account of Mr. Nicholas Merritt, who was taken at the same time. : To which is added a sermon on Dan. 3. 17."	vol 1 of 1 / ^^^ ed	"Boston: Printed for Samuel Gerrish, at his shop in Corn-Hill"	http://id.lib.harvard.edu/alma/990023172700203941/catalog	^^^	^^^	^^^	"Possibly see Smith 1990, ""Strange Adventures and Signal Deliverances"": Narrative Masks in John Barnard's Ashton's Memorial in New England Quarterly vol 63(1): 60-79 [https://hollis.harvard.edu/permalink/f/1mdq5o5/TN_cdi_proquest_journals_215294310]"	AN - ‘Honduras’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/ncm.php?_method=put&authenticity_token=vTmJ27%2BwZ0%2BiFvz9fcK1wDLUN40nlzLbEC3A%2BcH63f4%3D&request_type=advanced_search&query=Honduras&search_field=all&Stemming=1&and=1&yearFrom=&yearTo=&databases=adammatthew%2Cala%2Cportrait%2Cwright%2Cammem%2Cmissionary%2Casp%2Cwhig%2Cannlibindex%2Cmagindex%2Cappletons%2Cartstor%2Catlantic%2Cbaystate%2Cbritinst%2Cblmusic%2Cblbnb%2Cburlington%2Ccsp%2Cscientific%2Ccatpubdocs%2Ccatholicworld%2Ccentofloan%2Cchecklist%2Chansard%2Cpresidents%2Cames%2Ccongrec%2Cchronam%2Ccislp%2Ccumsubj%2Ccumtitle%2Cdebows%2Cgovdoc1%2Cdplancm%2Cwalters%2Cdocamsouth%2Cengineering%2Ceuropeana%2Cfarmers%2Cgalloupe%2Cgalaxy%2Cgardenforest%2Cgranite%2Ccommons%2Clords%2Charvard%2Ccotgreave%2Chickcox%2Clegperlit%2Caall%2Crelig%2Ccontcongress%2Cindartsindex%2Cspectator%2Cindexcat%2Cicsl%2Cmacjournal%2Cjstorejc%2Cladiesrepository%2Clibjour%2Clcmm%2Cppoc%2Clivingage%2Cmoa%2Cmanufacturer%2Cmeae%2Cmodjourn%2Carchives%2Cnewenglander%2Cnydtrib%2Cnytimes%2Cnypl%2Cniles%2Cbooks%2Crgpl%2Cnorthamer%2Coldguard%2Coverland%2Cpalmers%2Cpooles%2Cprinceton%2Cpsychology%2Cgreely%2Cpunchi%2Cputnams%2Cgraves%2Cpepys%2Cmacsketches%2Cscribmag%2Cscribmonth%2Csmithsonian%2Csmithmarc%2Csmithoa%2Csoagb%2Csouthern%2Csouthernlit%2Csouthernqtr%2Citp%2Cstnicholas%2Cusdemorev%2Cpatents%2Cncmserialset%2Cvanityfair%2Cswems	###	
^^^	S 910	^^^	Bring / Uring 1726	^^^	^^^	P	^^^	1726	^^^	"A history of the voyages and travels of Capt. Nathaniel Uring. With new draughts of the Bay of Honduras and the Caribbee Islands; and particularly of St. Lucia, and the Harbour of Petite Carenage; into which Ships may run in bad Weather, and be safe from all Winds and Storms. Very useful for Masters of Ships that use the Leeward Island Trade, or Jamaica"	vol 1 of 1 / 1st ed	"London: Printed by W. Wilkins, for J. Peele"	https://link.gale.com/apps/doc/CW0100827679/ECCO?u=camb55135&sid=bookmark-ECCO&xid=93c13f09&pg=1	^^^	^^^	^^^	1725 Relation of the late intended settlement / 1726 History of the voyages and travels of Capt ie 1st ed [http://id.lib.harvard.edu/alma/990123845830203941/catalog] / 1727 History of the voyages and travels ... with new draghts ie 2nd ed [http://id.lib.harvard.edu/alma/990124964420203941/catalog] / 1745 History of the voyages and travels ... with a new draught ie 1st reprint of 2nd ed [http://id.lib.harvard.edu/alma/990122740200203941/catalog] / 1749 History of the voyages and travels ... with a new draught ie 2nd reprint of 2nd ed [http://id.lib.harvard.edu/alma/990123830540203941/catalog]	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	^^^	H Tordesillas	1	8	P	1	1726	1739	Historia general de los hechos de los castellanos en las Islas i Tierra Firme del Mar Oceano	vol 1 to 8 of 8 / decades 1 to 8 of 8 / reprint of 1st ed	^^^	https://link.gale.com/apps/doc/CY0111567515/SABN?u=camb55135&sid=primo&xid=3acb195c&pg=1	^^^	^^^	^^^	1 = https://link.gale.com/apps/doc/CY0111567515/SABN?u=camb55135&sid=primo&xid=3acb195c&pg=1 / 2 = https://link.gale.com/apps/doc/CY0111567821/SABN?u=camb55135&sid=primo&xid=c14e185f&pg=1 / 3 = https://link.gale.com/apps/doc/CY0111568114/SABN?u=camb55135&sid=primo&xid=0962b7e9&pg=3 / 4 = https://link.gale.com/apps/doc/CY0111568415/SABN?u=camb55135&sid=primo&xid=b3b40552&pg=1 / 5 = https://link.gale.com/apps/doc/CY0111568652/SABN?u=camb55135&sid=primo&xid=1895b915&pg=1 / 6 = https://link.gale.com/apps/doc/CY0111568913/SABN?u=camb55135&sid=primo&xid=7613eec8&pg=1 / 7 = https://link.gale.com/apps/doc/CY0111569154/SABN?u=camb55135&sid=primo&xid=3c476799&pg=1 / 8 = https://link.gale.com/apps/doc/CY0111569408/SABN?u=camb55135&sid=primo&xid=85455339&pg=1 / 3 = https:// archive.org/details/generaldehechosd02herr	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
