ID	NO	PRIM	COLL	TYPE	AID	NAME 0	CITED	START 0	STOP 0	SIZE	UNITS	NAME 1	NAME 2	PLACE 0	PLACE 1	DESC 0	PLACE 2	PLACE 3	START 1	STOP 1	NAME 3	NAME 4	NAME 5	VOL	ISS	VIA	FAID	DESC 1	NOTE	LINK	END	
S 1	1	1	1	M	AHD zzz	xnp	0	1821	1995	16404	feet	Archivo Histórico Genaro Estrada	Acervo Histórico Diplomático	Mexico	Mexico	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	"Inc Biblioteca José María Lafragua, Archivo Histórico Genaro Estrada / See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=54839 / See Mercedes de Vega & Luz María Hernández Vite, *Archivo Histórico ""Genaro Estrada"" : Guía temática* [Mexico, Dirección General del Acervo Histórico Diplomático : Secretaría de Relaciones Exteriores, 1996–xxx] xxx vols ISBN = 9688105724 Digitised copies https://acervo.sre.gob.mx/index.php/catalogos-electronicos?id=213 / See Mario González Sánchez, *Relaciones consulares y diplomáticas México-Belice, 1827-1943 ; Relaciones consulares y diplomáticas México-Costa Rica, 1880-1960 ; Relaciones consulares y diplomáticas México-Honduras, 1880-1960 ; Relaciones consulares y diplomáticas México-Panamá, 1826-1946 : guías documentales* [Mexico, Dirección General de Archivo, Biblioteca y Publicaciones : Secretaría de Relaciones Exteriores, 1988] OCLC = http://www.worldcat.org/oclc/651196231 / See Guadalupe Rodríguez de Ita, María del Consuelo Rodríguez Muñoz & Gabriela Ugalde García, *Guía del archivo de límites y ríos México-Belice 1723-1980* [Mexico, Instituto de Investigaciones Doctor José Ma. Luis Mora : Secretaría de Relaciones Exteriores, 1994] OCLC = http://www.worldcat.org/oclc/253548931 Digitised copy https://acervo.sre.gob.mx/index.php/catalogos-electronicos?id=213 / See Antonio Higuera Bonfil, *Quintana Roo en el Archivo Histórico de la Secretaría de Relaciones Exteriores : guía documental* [Chetumal, Editora Norte-Sur, 1996] OCLC = http://www.worldcat.org/oclc/947632463"	xnp	###	
S 3	3	1	1	P	xxx	xnp	0	1690	1922	18000	titles	Newspapers & Periodicals	American Antiquarian Society	Worcester	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://www.americanantiquarian.org/newspapers-periodicals	np	"Possibly see K. E. Ingram, *Manuscripts Relating to Commonwealth Caribbean Countries in United States and Canadian Repositories* [St. Lawrence, Caribbean Universities Press, 1975]"	xnp	###	
S 5	5	1	1	M	xxx	xnp	0	1885	1985	8	feet	"Records, United Bible Societies, Latin America Regional Center"	American Bible Society	Philadelphia	USA	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	Assume ABS records moved from NY to PA in 2015 / Guide not found	xnp	###	
S 7	7	1	1	M	xxx	xnp	0	1778	1778	1	items	"Account for repairs done at Honduras to sloop ""Cupid"", (captain Wm. Carlyon), and stores taken on board"	Archives and Cornish Studies Service	Redruth	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://kresenkernow.org/SOAP/detail/705e3e93-af54-4a53-b1f0-1cff231ea54d/?tH=%5B%22CN%7C3389%22%5D / http://discovery.nationalarchives.gov.uk/details/r/9d6e7f1b-4243-47e8-8086-07a8b583b0de	np	"Ref CN/3389 / See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13530781 / Possibly see Peter Walne, *A Guide to Manuscript Sources for the History of Latin America and the Caribbean in the British Isles* [London, Oxford University Press : University of London, 1973]"	xnp	###	
S 9	9	1	1	M	Assy nn	Ass nn	0	1863	1864	2	vols	Votes of Assembly	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 3 xxx	xnp	np	"nn = 1863, 1864 / Guide not found / Possibly see Kirsti Nilsen, *Government Publications Review* Part A 7(6), ""Commonwealth Caribbean Government Publications: Biographies and Acquisition Aids"" [1980], 489–503"	xnp	###	
S 11	11	1	1	M	Civ List	Civil List	0	1786	1896	1	vols	"British Honduras Civil List, 1895–1896"	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 2 xxx	xnp	np	Guide not found	xnp	###	
S 13	13	1	1	M	CR nn	xnp	0	1850	1853	2	vols	Civil Records	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 3 xxx	xnp	np	"nn = 1, 2 / Guide not found"	xnp	###	
S 15	15	1	1	M	GC zzz	xnp	0	1790	1854	16	vols	Grand Court of Assize	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 1 xxx	xnp	np	"Inc Summary Courts in earlier vols /v Burdon 1 / nn = F, T, Q, U, X, AA, BB, CC, DD, EE, FF, GG, HH, II, C1, C2 / Guide not found"	xnp	###	
S 17	17	1	1	M	IP	xnp	0	1829	1829	1	vols	Indian Papers	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 2 xxx	xnp	np	"Inc uncompleted, unsigned, undated questionnaire with answers, on the subject of the constitution of the Law Courts, the law, and the Judiciary procedure of the Settlement /v Burdon 2 / Guide not found"	xnp	###	
S 19	19	1	1	M	Laws 1810	Laws 1765–1810	12	1765	1810	1	vols	"Laws of Honduras, 1806–1810"	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 1 xxx	xnp	np	Guide not found	http://www.frontierlife.amdigital.co.uk.ezp-prod1.hul.harvard.edu/Documents/Details/MS-RCMS-00270-00056	###	
S 21	21	1	1	M	Leg Co nn	xnp	12	1871	1887	17	vols	Minutes of Legislative Council	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 3 369	xnp	np	Guide not found	xnp	###	
S 23	23	1	1	M	LM zzz	xnp	0	1830	1849	4	vols	Legislative Assembly	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 2 xxx	xnp	np	"nn = A, B, C, D / Guide not found"	xnp	###	
S 25	25	1	1	M	ML zzz	xnp	0	1791	1812	4	vols	Magistrates’ Letters	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 1 xxx	xnp	np	"nn = A, B, C, D / Guide not found"	xnp	###	
S 27	27	1	1	M	MM zzz	xnp	0	1793	1844	13	vols	Magistrates’ Meetings	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 2 xxx	xnp	np	"nn = A1, A2, A3, B, C, D, E, F, G, H, I, J, K / Guide not found"	xnp	###	
S 29	29	1	1	M	MSR	xnp	3	1771	1787	xxx	vols	Mosquito Shore Records	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 1 xxx	xnp	np	Guide not found	xnp	###	
S 31	31	1	1	M	PCR	xnp	0	1789	1798	1	vols	Police Court Records and Magistrates' Meetings	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 1 xxx	xnp	np	"Numbered 13 on fly leaf / includes Police Court Records 1789, Magistrates' Meetings 1793, Bonds 1797–1798 /v Burdon 1 292 / Guide not found"	xnp	###	
S 33	33	1	1	M	PR zzz	xnp	0	1774	1849	23	vols	Private Records	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 1 xxx	xnp	np	"Where PR 1 = typed copies of eight Record Books 1774–1818, bulk 1784–1793 /v Burdon 1 291, and so counted as 8 vols / nn = 1, E, H, M, N, O, XY, 2, 3, Y, Z, AA, BB, DD, EE, FF / Guide not found"	xnp	###	
S 35	35	1	1	M	R nn	xnp	0	1805	1892	139	vols	Letters and Despatches	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 2 xxx	xnp	np	"Inc Mr. Miller’s Mission, Records 11 /v Burdon 2 / Inc Proceedings of Public Meeting, Records 20 /v Burdon 2 / nn = 1, 2, 3, 4A, 4B, 4C, 4D, 5A, 5B, 6A, 6B, 6C, 6D, 6E, 10, 7, 8A, 8B, 8C, 8D, 9A, 9B, 11, 12, 13, 14A, 14B, 15, 16, 17, 18, 20, 19, 33, 21A, 21B, 21C, 22A, 22B, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32A, 32B, 34, 35, 36, 47, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 75, 73, 74, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 90, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 119A, 119B, 113, 114, 115, 116, 120A, 120B, 117, 118 / Guide not found"	xnp	###	
S 37	37	1	1	M	SC nn	xnp	0	1817	1850	4	vols	Summary Courts	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 2 xxx	xnp	np	"nn = 1, 2, 3, 4 / Guide not found"	xnp	###	
S 39	39	1	1	M	Sup Ct zzz	xnp	14	1820	1859	6	vols	Supreme Court	Archives and Records Service	Belmopan	Belize	np	np	np	np	np	np	np	np	np	np	Burdon 2 xxx	xnp	np	"Inc Summary Courts in some vols /Burdon 2 / nn = A, B, C, D, E, F / Guide not found"	xnp	###	
S 41	41	1	1	M	ANOM zzz	"ANOM, zzz"	5	1492	1909	8	series	"FONDS MINISTÉRIELS, PREMIER EMPIRE COLONIAL (XVIIe - début XIXe siècle)"	Archives Nationales d'Outre-Mer	Aix-en-Provence	France	np	np	np	np	np	np	np	np	np	np	xnp	http://anom.archivesnationales.culture.gouv.fr/ark:/61561/wz818cxx	np	xnp	xnp	###	
S 43	43	1	1	M	xxx	xnp	0	1776	1815	70	boxes	Vice-Admiralty Court records	Archives Unit	Spanish Town	Jamaica	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	"Records = c 60 to 80 boxes / median used / See Claudette Thomas 2011 Link: https://www.ifla.org/past-wlic/2011/141-thomas-en.pdf / See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13533073 / Possibly see K. E. Ingram, *Sources of Jamaican History: 1655-1838* [Zug, Inter Documentation, 1976–1976] 2 vols OCLC = http://www.worldcat.org/oclc/647426399"	xnp	###	
S 45	45	1	1	M	AGCA zzz	"AGCA, zzz"	12	1544	1821	3923	vols	xnp	Archivo General de Centro América	Guatemala	Guatemala	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	"Microfilm copy by Ross Publishing LLC, New York, NY, USA Link: https://www.rosspub.com/guatemalaenglishbrochure.htm / See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=50950 / See Pedro López Gómez, *El Archivo General de Centro América (Ciudad de Guatemala) : informe* [Madrid, Asociación Española de Archiveros, Bibliotecarios, Museólogos  Documentalistas, 1991] OCLC = http://www.worldcat.org/oclc/644533328 / See Jorge Lujan Muñoz, *Guía del Archivo General de Centro América* [Guatemala, Ministerio de Educación : Archivo General de Centro América, 1982] OCLC = http://www.worldcat.org/oclc/1025885876"	xnp	###	
S 47	47	1	1	M	"CONTRATACION,zzz"	xnp	1	1492	1795	6337	legajos	Casa de la Contratación	Archivo General de Indias	Seville	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1859528?nm	np	See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=10	xnp	###	
S 49	49	1	1	M	"CUBA,zzz"	xnp	0	1712	1872	2971	legajos	Papeles de Cuba	Archivo General de Indias	Seville	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1859812?nm	np	xnp	xnp	###	
S 51	51	1	1	M	"ESCRIBANIA,zzz"	xnp	10	1525	1778	2864	legajos	Escribanía de Cámara de Justicia	Archivo General de Indias	Seville	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1866058?nm	np	xnp	xnp	###	
S 53	53	1	1	M	"ESTADO,zzz"	xnp	27	1683	1860	105	legajos	Estado	Archivo General de Indias	Seville	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1928215?nm	np	xnp	xnp	###	
S 55	55	1	1	M	"GUATEMALA,zzz"	xnp	0	1525	1837	971	legajos	Audiencia de Guatemala	Archivo General de Indias	Seville	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1859869?nm	np	xnp	xnp	###	
S 57	57	1	1	M	"INDIFERENTE,zzz"	xnp	8	1492	1870	3169	legajos	Indiferente General	Archivo General de Indias	Seville	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1931247?nm	np	xnp	xnp	###	
S 59	59	1	1	M	"MEXICO,zzz"	xnp	0	1519	1856	3196	legajos	Audiencia de México	Archivo General de Indias	Seville	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1930212?nm	np	xnp	xnp	###	
S 61	61	1	1	M	"MP-GUATEMALA,nn"	xnp	19	1571	1892	418	items	"Mapas, planos, dibujos, etc.: Guatemala"	Archivo General de Indias	Seville	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://pares.mcu.es/ParesBusquedas20/catalogo/description/19487?nm	np	xnp	xnp	###	
S 63	63	1	1	M	"MP-MEXICO,nn"	xnp	13	1519	1823	947	items	"Mapas, planos, dibujos, etc.: México"	Archivo General de Indias	Seville	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://pares.mcu.es/ParesBusquedas20/catalogo/description/20806?nm	np	xnp	xnp	###	
S 65	65	1	1	M	"PATRONATO,zzz"	xnp	10	1480	1801	307	legajos	Patronato Real	Archivo General de Indias	Seville	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1916099?nm	np	xnp	xnp	###	
S 67	67	1	1	M	"SANTA_FE,zzz"	xnp	21	1527	1831	1263	legajos	Audiencia de Santa Fe	Archivo General de Indias	Seville	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://pares.mcu.es/ParesBusquedas20/catalogo/description/1861948?nm	np	xnp	xnp	###	
S 69	69	1	1	M	AGN Hist zzz	"AGN Mex, Historia, zzz"	7	1616	1880	597	vols	"V Colecciones y documentos, 257 Historia"	Archivo General de la Nación	Mexico	Mexico	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	"See *Archivo General de la Nación, México : guía general* [Mexico, Archivo General de la Nación : Secretaria de Gobernación, 1990] ISBN = 9688055727 Partial digitised copy: https://archivos.gob.mx/GuiaGeneral/GuiaGeneral.html / See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=48128"	xnp	###	
S 71	71	1	1	M	AGN R ced zzz	"AGN Mex, Reales cédulas, zzz"	6	1520	1820	447	vols	"I Documentación de las instituciones coloniales, 100 Reales Cédulas"	Archivo General de la Nación	Mexico	Mexico	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	"See *Archivo General de la Nación, México : guía general* [Mexico, Archivo General de la Nación : Secretaria de Gobernación, 1990] ISBN = 9688055727 Partial digitised copy: https://archivos.gob.mx/GuiaGeneral/GuiaGeneral.html"	xnp	###	
S 73	73	1	1	M	"EST, zzz"	xnp	0	1509	1789	8343	legajos	Secretaría de Estado	Archivo General de Simancas	Valladolid	Spain	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	"See Ángel de la Plaza Bores, *Archivo General de Simancas : Guía del investigador* [Madrid, Dirección de Archivos Estatales, 1992] 4 ed ISBN = 8474838533 Digitised copy: https://www.culturaydeporte.gob.es/cultura/areas/archivos/mc/archivos/ags/portada.html / Not located in PARES / See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=2"	xnp	###	
S 75	75	1	1	M	"EST,zzz"	xnp	0	1265	1833	3149	legajos	"1. Fondos de Instituciones del Antiguo Régimen, Secretaría del Despacho de Estado"	Archivo General de Simancas	Valladolid	Spain	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	Not located in PARES	xnp	###	
S 77	77	1	1	M	"MPD, nn"	xnp	19	1503	1962	7816	items	"3. Colecciones, Mapas, planos y dibujos"	Archivo General de Simancas	Valladolid	Spain	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	Not located in PARES	http://www.mcu.es/ccbae/es/mapas/principal.cmd	###	
S 79	79	1	1	M	"SGU,zzz"	xnp	14	1547	1843	7990	legajos	"1. Fondos de Instituciones del Antiguo Régimen, Secretaría de Estado y del Despacho de Guerra"	Archivo General de Simancas	Valladolid	Spain	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	Not located in PARES	xnp	###	
S 81	81	1	1	M	xxx	xnp	0	1685	1824	30	feet	Fondo Colonial	Archivo General del Estado de Yucatán	Merida	Mexico	np	np	np	np	np	np	np	np	np	np	xnp	http://www.archivogeneral.yucatan.gob.mx/secciones/guia-del-archivo	np	"Not in Censo-Guía / See Jorge Canto Alcocer, *Archivo General del Estado de Yucatán : guía general del archivo histórico* [Madrid, Fundación Histórica Tavera, 1999] OCLC = http://www.worldcat.org/oclc/50518924 Digitised copy: http://www.archivogeneral.yucatan.gob.mx/secciones/guia-del-archivo"	xnp	###	
S 83	83	1	1	M	xxx	xnp	0	857	2003	143110	feet	xnp	Archivo Histórico Nacional	Madrid	Spain	np	np	np	np	np	np	np	np	np	np	xnp	https://www.culturaydeporte.gob.es/cultura/areas/archivos/mc/archivos/ahn/portada.html	np	See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=9	xnp	###	
S 85	85	1	1	M	xxx	xnp	0	1479	2021	48000	feet	"Special Collections, Baker Library"	Harvard University	Cambridge	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hollisarchives.lib.harvard.edu/repositories/11	np	"See Robert Woodberry Lovett & Eleanor C. Bichop, *List of Business Manuscripts in Baker Library* [Boston, Baker Library, 1969] 3 ed OCLC = http://www.worldcat.org/oclc/166099 / Possibly eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/fa.php?id=397&fileloc=397_ss3amazonawscomharvardeadbak00010xml / Possibly eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/fa.php?id=397&fileloc=397_ss3amazonawscomharvardeadbak00301xml / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/959658127 / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/fa.php?id=397&fileloc=397_ss3amazonawscomharvardeadbak00160xml / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/fa.php?id=397&fileloc=397_ss3amazonawscomharvardeadbak00660xml / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/fa.php?id=397&fileloc=397_ss3amazonawscomharvardeadbak00016xml / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/fa.php?id=397&fileloc=397_ss3amazonawscomharvardeadbak00564xml / Eg HOLLIS: https://hollisarchives.lib.harvard.edu/repositories/11/resources/590"	xnp	###	
S 87	87	1	1	M	xxx	xnp	0	xxx	xxx	xxx	xxx	Latin Americana	Bancroft Library	Berkeley	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://www.lib.berkeley.edu/libraries/bancroft-library/latin-americana / http://www.oac.cdlib.org/institutions/UC+Berkeley::Bancroft+Library	np	"See Dale L. Morgan & George P. Hammond, *A Guide to the Manuscript Collections of the Bancroft Library vol 2: Manuscripts Relating Chiefly to Mexico and Central America* [Berkeley, Published for the Bancroft Library by the University of California Press, 1972] OCLC = http://www.worldcat.org/oclc/827173682 Digitised copy: http://www.oac.cdlib.org/findaid/ark:/13030/kt2199r61r/ / Eg MSS M—A 27: http://www.oac.cdlib.org/findaid/ark:/13030/tf3w1003w6/ / Eg MSS B-C 9: http://www.oac.cdlib.org/findaid/ark:/13030/tf9q2nb487/ / Eg MSS Z-Z 116: http://www.oac.cdlib.org/findaid/ark:/13030/tf7q2nb2xg/ / Eg MSS Z-A 3: http://www.oac.cdlib.org/findaid/ark:/13030/tf7p300688/"	xnp	###	
S 89	89	1	1	M	xxx	xnp	0	1300	1936	34	series	Wrest Park (Lucas) Manuscripts	Bedfordshire Archives & Records Service	Bedford	UK	np	np	np	np	np	np	np	np	np	np	xnp	http://discovery.nationalarchives.gov.uk/details/r/2b8f4b12-252e-49d8-b1ae-3cace3bf6145 / http://bedsarchivescat.bedford.gov.uk/Details/archive/110007917	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13531514 / Eg L 29/568: https://discovery.nationalarchives.gov.uk/details/r/4bf8d3f0-5cda-4d81-ab54-34d84297deec / Eg L 30/14/306: https://discovery.nationalarchives.gov.uk/details/r/de2da357-2af4-457a-9870-9a9706d35fa0 / Eg L 29/623: https://discovery.nationalarchives.gov.uk/details/r/2e17d40d-5a6b-4497-a4e9-ed6bebd9a906	xnp	###	
S 91	91	1	1	M	Bib Esp MSS/nn	Bib N Esp MSS/nn	3	200	2010	xxx	items	Manuscritos	Biblioteca Nacional de España	Madrid	Spain	np	np	np	np	np	np	np	np	np	np	xnp	http://www.bne.es/en/Colecciones/Manuscritos/	np	"See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=1725792 / See *Inventario general de manuscritos de la Biblioteca Nacional* [Madrid, Dirección General de Archivos y Bibliotecas, 1953–2002] 15 vols Digitised copies: http://bdh.bne.es/bnesearch/detalle/bdh0000166854 / See Julián Paz Espeso, María Mercedes Jalón Gutiérrez & Clotilde Olaran Múgica, *Catálogo de manuscritos de América existentes en la Biblioteca Nacional* [Madrid, Biblioteca Nacional, 1992] 2 ed OCLC = http://www.worldcat.org/oclc/1085758630 / Inc eg Mss/2933 Link: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/431751551 / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/776582217"	xnp	###	
S 93	93	1	1	M	xxx	xnp	0	1493	1937	159	boxes	Archivo Franciscano	Biblioteca Nacional de México	Mexico	Mexico	np	np	np	np	np	np	np	np	np	np	xnp	https://bnm.iib.unam.mx/index.php/biblioteca-nacional-de-mexico/colecciones/fondo-reservado/archivos-y-manuscritos	np	"See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=54776 / See Ignacio del Río, *Guía del Archivo Franciscano de la Biblioteca Nacional de México* [Mexico, Universidad Nacional Autónoma de México : Instituto de Investigaciones Bibliográficas, 1975] OCLC = http://www.worldcat.org/oclc/731527072"	xnp	###	
S 95	95	1	1	M	Bib Yuc zzz	"Bib Yuc, zzz"	3	xxx	xxx	xxx	xxx	xnp	Biblioteca Yucatanense	Merida	Mexico	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	"= Centro de Apoyo a la Investigación Histórica y Literaria de Yucatán / Digitised holdings inc Museo Yucateco [Campeche], Registro Yucateco [Campeche] / Not found in Censo-Guía / Guide not found, though see http://bibliotecavirtualdeyucatan.com.mx/busq_rap.php"	xnp	###	
S 97	97	1	1	M	xxx	xnp	0	xxx	xxx	xxx	xxx	Museo Yucateco ó documentos antiguos ó volúmenes encuadernados del Museo Arqueológico e Histórico de Yucatán	Biblioteca Yucatanense	Merida	Mexico	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	"Min 30 vols / Imprint = Mérida, encuadernación de Felipe Montilla, 1896–1897 / Guide not found, though see http://bibliotecavirtualdeyucatan.com.mx/busq_rap.php"	xnp	###	
S 99	99	1	1	M	Bib France MS nn	Bib N France MS nn	0	xxx	xxx	77	mss	Département des Manuscrits Amérique	Bibliothèque nationale de France	Paris	France	np	np	np	np	np	np	np	np	np	np	xnp	https://archivesetmanuscrits.bnf.fr/pageCollections.html?col=1	np	"See Henri Omont, *Revue des Bibliothèques* xxx, ""Catalogue des manuscrits américains de la Bibliothèque nationale"" [1925], 90–110 Digitised copy: https://gallica.bnf.fr/ark:/12148/bpt6k255704n"	xnp	###	
S 101	101	1	1	M	Bib France MS nn	Bib N France MS nn	0	xxx	xxx	429	mss	Département des Manuscrits Mexicain	Bibliothèque nationale de France	Paris	France	np	np	np	np	np	np	np	np	np	np	xnp	https://archivesetmanuscrits.bnf.fr/pageCollections.html?col=1	np	"See Eugène Boban, *Documents pour servir à l'histoire du Mexique : catalogue raisonné de la collection de E.-Eugène Goupil (ancienne collection J.-M.-A. Aubin)* [Paris, Ernest Leroux, Éditeur, 1891–xxx] 3 vols Digitised copies: v 1 = https://gallica.bnf.fr/ark:/12148/bpt6k2557004 v 2 = https://gallica.bnf.fr/ark:/12148/bpt6k255701h v 3 = xxx / See Henri Omont, *Catalogue des manuscrits mexicains de la Bibliothèque nationale* [Paris, Librairie Émile Bouillon, Éditeur, 1899] Digitised copy: https://gallica.bnf.fr/ark:/12148/bpt6k2557051 / See Joaquín Galarza, *Codex mexicains : catalogue [de la] Bibliothèque nationale de Paris* [Paris, sn, 1974] Digitised copy: https://gallica.bnf.fr/ark:/12148/bpt6k255711v"	xnp	###	
S 103	103	1	1	M	Rawl MSS A. nn	xnp	0	1100	1900	xxx	mss	"Rawlinson Manuscripts, Series A: English History, 12th-18th century"	Bodleian Library	Oxford	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.bodleian.ox.ac.uk/repositories/2/archival_objects/90884	np	xnp	xnp	###	
S 105	105	1	1	P	xxx	xnp	0	1672	1737	300	titles	17th and 18th Century Nichols Newspapers Collection	Bodleian Library	Oxford	UK	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	xnp	xnp	###	
S 107	107	1	1	M	xxx	xnp	0	1894	1960	1	boxes	Papers of George Croker Bayly	Bodleian Library	Oxford	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.bodleian.ox.ac.uk/repositories/2/resources/1370	np	xnp	xnp	###	
S 109	109	1	1	M	xxx	xnp	0	1701	1989	1063	feet	Papers of the United Society for the Propagation of the Gospel	Bodleian Library	Oxford	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.bodleian.ox.ac.uk/repositories/2/resources/1576	np	xnp	xnp	###	
S 111	111	1	1	M	xxx	xnp	0	1762	1762	1	items	"Letter of attorney: Peter Ainsworth (1) and Peter Ainsworth (2) to Daniel Wilcox of Liverpool, master of the vessel ""King of Prussia"" and Peter Higson of Bolton, gentleman"	Bolton Archives and Local Studies Service	Bolton	UK	np	np	np	np	np	np	np	np	np	np	xnp	http://discovery.nationalarchives.gov.uk/details/r/d98d024b-a3f9-47e7-8ba0-4cc60ecd11e3	np	xnp	xnp	###	
S 113	113	1	1	M	xxx	xnp	0	1654	1937	28	boxes	"Joseph J. Williams, SJ ethnological collection"	Boston College	Boston	USA	np	np	np	np	np	np	np	np	np	np	xnp	http://hdl.handle.net/2345/1022	np	xnp	xnp	###	
